date,adjClose,adjHigh,adjLow,adjOpen,adjVolume,close,divCash,high,low,open,splitFactor,volume
2013-12-30,3.84,3.96,3.81,3.96,2580,1.28,0.0,1.32,1.27,1.32,1.0,7743
2013-12-31,3.57,3.8115,3.54,3.8115,18150,1.19,0.0,1.2705,1.18,1.2705,1.0,54453
2014-01-02,3.6,3.66,3.54,3.57,8154,1.2,0.0,1.22,1.18,1.19,1.0,24464
2014-01-03,3.54,3.66,3.54,3.54,3323,1.18,0.0,1.22,1.18,1.18,1.0,9970
2014-01-06,3.6585,3.66,3.6,3.66,8707,1.2195,0.0,1.22,1.2,1.22,1.0,26122
2014-01-07,3.6597,3.69,3.633,3.66,9577,1.2199,0.0,1.23,1.211,1.22,1.0,28733
2014-01-08,3.8397,3.84,3.57,3.57,7843,1.2799,0.0,1.28,1.19,1.19,1.0,23530
2014-01-09,3.69,3.72,3.6,3.72,10018,1.23,0.0,1.24,1.2,1.24,1.0,30057
2014-01-10,3.75,3.87,3.6603,3.69,4031,1.25,0.0,1.29,1.2201,1.23,1.0,12096
2014-01-13,3.63,3.78,3.63,3.75,6707,1.21,0.0,1.26,1.21,1.25,1.0,20123
2014-01-14,3.69,3.69,3.5748,3.6,1452,1.23,0.0,1.23,1.1916,1.2,1.0,4357
2014-01-15,3.51,3.69,3.51,3.69,9294,1.17,0.0,1.23,1.17,1.23,1.0,27883
2014-01-16,3.3,3.45,2.73,3.45,20433,1.1,0.0,1.15,0.91,1.15,1.0,61302
2014-01-17,3.66,3.9,3.3,3.3,44639,1.22,0.0,1.3,1.1,1.1,1.0,133919
2014-01-21,3.3897,3.6,3.36,3.54,11606,1.1299,0.0,1.2,1.12,1.18,1.0,34821
2014-01-22,3.45,3.588,3.36,3.45,5052,1.15,0.0,1.196,1.12,1.15,1.0,15157
2014-01-23,3.36,3.51,3.33,3.45,6736,1.12,0.0,1.17,1.11,1.15,1.0,20211
2014-01-24,3.45,3.63,3.33,3.5157,3727,1.15,0.0,1.21,1.11,1.1719,1.0,11184
2014-01-27,3.24,3.3606,3.21,3.36,15100,1.08,0.0,1.1202,1.07,1.12,1.0,45302
2014-01-28,3.3,3.48,3.21,3.21,16153,1.1,0.0,1.16,1.07,1.07,1.0,48461
2014-01-29,3.36,3.39,3.36,3.39,133,1.12,0.0,1.13,1.12,1.13,1.0,402
